,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
53161,9,PAYMENT,1,C2,0,0,M5,0,0,0
53162,9,PAYMENT,1,C8,0,0,M2,0,0,0
53163,9,TRANSFER,1,C5,1,0,C7,1,1,0
53164,9,PAYMENT,1,C1,1,1,M7,0,0,0
53165,9,CASH_OUT,1,C1,1,0,C1,1,4,0
53166,9,PAYMENT,1,C1,1,1,M1,0,0,0
53167,9,CASH_IN,2,C1,1,2,C1,0,2,0
53168,9,PAYMENT,1,C2,2,2,M1,0,0,0
53169,9,PAYMENT,1,C1,1,1,M2,0,0,0
53170,9,PAYMENT,1,C4,1,1,M1,0,0,0
53171,9,CASH_IN,2,C2,1,2,C1,4,3,0
53172,9,CASH_OUT,1,C1,4,4,C1,1,0,0
53173,9,PAYMENT,1,C2,2,2,M1,0,0,0
53174,9,CASH_OUT,1,C6,1,0,C1,5,5,0
53175,9,PAYMENT,1,C1,1,0,M6,0,0,0
53176,9,PAYMENT,1,C2,1,0,M2,0,0,0
53177,9,TRANSFER,4,C1,1,0,C1,1,5,0
53178,9,CASH_OUT,3,C6,1,0,C4,6,6,0
53179,9,CASH_OUT,2,C1,1,0,C1,0,2,0
53180,9,CASH_IN,2,C1,2,2,C1,0,0,0
53181,9,CASH_OUT,1,C1,1,0,C1,0,4,0
53182,9,PAYMENT,1,C7,4,4,M1,0,0,0
53183,9,CASH_OUT,1,C2,4,4,C5,1,1,0
53184,9,CASH_IN,2,C1,2,3,C1,0,1,0
53185,9,PAYMENT,1,C3,3,3,M9,0,0,0
53186,9,CASH_IN,1,C9,1,2,C1,3,4,0
53187,9,PAYMENT,1,C1,2,2,M1,0,0,0
53188,9,PAYMENT,1,C8,1,0,M1,0,0,0
53189,9,CASH_IN,1,C4,2,2,C7,0,0,0
53190,9,PAYMENT,1,C5,1,1,M1,0,0,0
53191,9,CASH_OUT,3,C1,1,0,C1,2,4,0
53192,9,CASH_OUT,1,C4,2,2,C1,1,0,0
53193,9,TRANSFER,1,C6,1,0,C4,2,2,0
53194,9,PAYMENT,1,C1,1,1,M9,0,0,0
53195,9,CASH_OUT,1,C1,1,0,C6,5,5,0
53196,9,CASH_OUT,1,C2,0,0,C1,4,4,0
53197,9,CASH_OUT,2,C1,0,0,C1,9,8,0
53198,9,CASH_OUT,3,C1,0,0,C5,4,5,0
53199,9,CASH_OUT,1,C1,0,0,C8,3,4,0
53200,9,CASH_OUT,3,C6,0,0,C2,9,9,0
53201,9,CASH_OUT,1,C1,0,0,C5,3,4,0
53202,9,CASH_OUT,1,C9,0,0,C1,3,3,0
53203,9,CASH_OUT,2,C1,0,0,C1,2,0,0
53204,9,CASH_OUT,2,C8,0,0,C1,6,6,0
53205,9,CASH_OUT,1,C5,0,0,C8,2,1,0
53206,9,CASH_OUT,1,C1,0,0,C2,3,2,0
53207,9,CASH_OUT,1,C1,0,0,C9,9,8,0
53208,9,CASH_OUT,1,C1,0,0,C1,2,5,0
53209,9,CASH_OUT,2,C1,0,0,C9,3,4,0
53210,9,CASH_OUT,1,C1,0,0,C2,1,0,0
53211,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53212,9,CASH_OUT,2,C8,0,0,C9,2,3,0
53213,9,CASH_OUT,1,C8,0,0,C1,4,5,0
53214,9,CASH_OUT,1,C3,0,0,C1,2,0,0
53215,9,CASH_OUT,1,C8,0,0,C1,1,0,0
53216,9,CASH_OUT,1,C1,0,0,C1,2,4,0
53217,9,CASH_OUT,2,C1,0,0,C8,4,5,0
53218,9,CASH_OUT,1,C3,0,0,C9,4,5,0
53219,9,CASH_OUT,2,C1,0,0,C3,4,4,0
53220,9,CASH_OUT,2,C1,0,0,C1,4,5,0
53221,9,CASH_OUT,1,C1,0,0,C1,2,4,0
53222,9,CASH_OUT,2,C6,0,0,C2,8,8,0
53223,9,CASH_OUT,2,C5,0,0,C1,5,5,0
53224,9,CASH_OUT,1,C1,0,0,C7,2,5,0
53225,9,CASH_OUT,1,C7,0,0,C8,3,4,1
53226,9,CASH_OUT,1,C9,0,0,C1,8,6,0
53227,9,CASH_OUT,2,C1,0,0,C8,6,6,0
53228,9,CASH_OUT,1,C2,0,0,C7,4,5,0
53229,9,CASH_OUT,1,C1,0,0,C2,1,0,0
53230,9,CASH_OUT,1,C1,0,0,C1,3,4,0
53231,9,CASH_OUT,1,C1,0,0,C1,5,5,0
53232,9,CASH_OUT,2,C1,0,0,C6,5,5,0
53233,9,CASH_OUT,1,C7,0,0,C4,1,2,0
53234,9,CASH_OUT,1,C2,0,0,C1,3,4,0
53235,9,CASH_OUT,1,C1,0,0,C1,4,4,0
53236,9,CASH_OUT,1,C4,0,0,C1,2,3,0
53237,9,CASH_OUT,1,C2,0,0,C1,2,4,0
53238,9,CASH_OUT,1,C1,0,0,C1,4,4,0
53239,9,CASH_OUT,1,C4,0,0,C1,4,5,0
53240,9,CASH_OUT,1,C6,0,0,C9,4,5,0
53241,9,CASH_OUT,1,C1,0,0,C1,4,4,0
53242,9,CASH_OUT,1,C1,0,0,C1,4,5,0
53243,9,CASH_OUT,2,C5,0,0,C3,5,5,0
53244,9,CASH_OUT,3,C2,0,0,C1,5,6,0
53245,9,CASH_OUT,1,C2,0,0,C9,1,1,0
53246,9,CASH_OUT,1,C7,0,0,C1,2,3,0
53247,9,CASH_OUT,1,C5,0,0,C6,4,2,0
53248,9,CASH_OUT,1,C3,0,0,C7,5,5,0
53249,9,CASH_OUT,1,C5,0,0,C5,5,6,0
53250,9,CASH_OUT,2,C1,0,0,C1,2,5,0
53251,9,CASH_OUT,1,C2,0,0,C2,6,6,0
53252,9,CASH_OUT,1,C2,0,0,C1,4,5,0
53253,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53254,9,CASH_OUT,2,C1,0,0,C1,5,5,0
53255,9,CASH_OUT,1,C9,0,0,C5,2,2,0
53256,9,CASH_OUT,1,C6,1,0,C1,0,2,0
53257,9,CASH_IN,1,C1,0,2,C1,2,3,0
53258,9,PAYMENT,1,C1,2,2,M4,0,0,0
53259,9,PAYMENT,1,C2,1,1,M1,0,0,0
53260,9,CASH_OUT,1,C1,2,1,C1,1,4,0
53261,9,CASH_OUT,1,C9,0,0,C1,1,1,0
53262,9,PAYMENT,1,C3,0,0,M1,0,0,0
53263,9,PAYMENT,1,C1,0,0,M1,0,0,0
53264,9,PAYMENT,1,C2,0,0,M1,0,0,1
53265,9,PAYMENT,1,C1,0,0,M5,0,0,0
53266,9,PAYMENT,1,C5,0,0,M1,0,0,0
53267,9,PAYMENT,1,C1,1,1,M3,0,0,0
53268,9,PAYMENT,1,C3,1,1,M1,0,0,0
53269,9,PAYMENT,1,C4,1,0,M8,0,0,1
53270,9,PAYMENT,1,C1,0,0,M3,0,0,0
53271,9,PAYMENT,1,C4,0,0,M5,0,0,1
53272,9,PAYMENT,1,C9,0,0,M8,0,0,0
53273,9,PAYMENT,1,C1,0,0,M5,0,0,0
53274,9,PAYMENT,1,C4,0,0,M9,0,0,0
53275,9,PAYMENT,1,C6,0,0,M7,0,0,0
53276,9,PAYMENT,1,C2,0,0,M1,0,0,0
53277,9,PAYMENT,1,C1,0,0,M5,0,0,0
53278,9,PAYMENT,1,C9,0,0,M1,0,0,0
53279,9,PAYMENT,1,C6,0,0,M1,0,0,0
53280,9,PAYMENT,1,C1,0,0,M1,0,0,0
53281,9,PAYMENT,1,C6,0,0,M9,0,0,0
53282,9,PAYMENT,1,C7,0,0,M1,0,0,0
53283,9,PAYMENT,1,C2,0,0,M1,0,0,0
53284,9,PAYMENT,1,C2,0,0,M1,0,0,0
53285,9,PAYMENT,1,C1,2,2,M2,0,0,0
53286,9,CASH_OUT,1,C1,1,0,C9,4,5,0
53287,9,TRANSFER,4,C8,0,0,C1,4,5,0
53288,9,CASH_OUT,1,C6,1,0,C8,2,1,0
53289,9,CASH_OUT,1,C2,1,0,C5,2,4,0
53290,9,PAYMENT,1,C1,0,0,M6,0,0,0
53291,9,CASH_OUT,2,C1,1,0,C5,4,4,0
53292,9,PAYMENT,1,C1,1,0,M1,0,0,0
53293,9,CASH_OUT,1,C1,1,0,C1,2,1,0
53294,9,TRANSFER,2,C5,1,0,C1,5,5,0
53295,9,CASH_IN,1,C1,1,2,C2,1,0,0
53296,9,PAYMENT,1,C1,2,1,M1,0,0,0
53297,9,PAYMENT,1,C4,1,1,M8,0,0,0
53298,9,PAYMENT,1,C7,1,1,M1,0,0,0
53299,9,PAYMENT,1,C4,1,1,M2,0,0,0
53300,9,PAYMENT,1,C2,1,1,M7,0,0,0
53301,9,PAYMENT,1,C1,1,1,M1,0,0,0
53302,9,PAYMENT,1,C1,1,1,M2,0,0,0
53303,9,PAYMENT,1,C1,1,1,M1,0,0,0
53304,9,PAYMENT,1,C1,1,1,M4,0,0,0
53305,9,PAYMENT,1,C1,1,0,M1,0,0,0
53306,9,PAYMENT,1,C3,0,0,M1,0,0,0
53307,9,PAYMENT,1,C1,0,0,M8,0,0,0
53308,9,PAYMENT,1,C2,0,0,M6,0,0,0
53309,9,PAYMENT,1,C1,0,0,M1,0,0,0
53310,9,PAYMENT,1,C7,0,0,M5,0,0,0
53311,9,PAYMENT,1,C2,0,0,M9,0,0,0
53312,9,PAYMENT,1,C1,0,0,M2,0,0,0
53313,9,PAYMENT,1,C4,0,0,M8,0,0,0
53314,9,PAYMENT,1,C3,1,0,M6,0,0,0
53315,9,PAYMENT,1,C7,1,0,M4,0,0,0
53316,9,PAYMENT,1,C3,4,4,M8,0,0,0
53317,9,CASH_OUT,3,C2,4,2,C1,5,6,0
53318,9,CASH_IN,2,C1,1,2,C1,1,0,0
53319,9,PAYMENT,1,C1,1,1,M7,0,0,0
53320,9,PAYMENT,1,C1,1,1,M2,0,0,0
53321,9,CASH_OUT,2,C1,1,0,C9,0,0,0
53322,9,PAYMENT,1,C8,4,4,M7,0,0,0
53323,9,CASH_IN,1,C1,2,2,C2,4,4,0
53324,9,PAYMENT,1,C2,2,2,M1,0,0,0
53325,9,CASH_OUT,2,C1,2,0,C9,3,4,0
53326,9,CASH_OUT,3,C6,0,0,C1,4,5,0
53327,9,CASH_OUT,1,C2,0,0,C5,2,2,0
53328,9,CASH_OUT,1,C1,0,0,C1,2,5,0
53329,9,CASH_OUT,1,C1,0,0,C9,3,4,0
53330,9,CASH_OUT,2,C1,0,0,C5,8,6,0
53331,9,CASH_OUT,1,C4,0,0,C3,4,5,0
53332,9,CASH_OUT,1,C2,0,0,C1,4,4,0
53333,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53334,9,CASH_OUT,1,C7,0,0,C1,1,5,0
53335,9,CASH_OUT,1,C5,0,0,C1,2,3,0
53336,9,CASH_OUT,1,C1,0,0,C1,2,4,0
53337,9,CASH_OUT,1,C4,0,0,C1,4,4,0
53338,9,CASH_OUT,1,C6,0,0,C4,4,3,0
53339,9,CASH_OUT,1,C1,0,0,C1,5,6,0
53340,9,CASH_OUT,1,C1,0,0,C1,4,5,0
53341,9,CASH_OUT,1,C1,0,0,C2,2,2,0
53342,9,CASH_OUT,1,C1,0,0,C1,2,4,0
53343,9,CASH_OUT,1,C1,0,0,C1,2,1,0
53344,9,CASH_OUT,1,C3,0,0,C2,3,4,0
53345,9,CASH_OUT,1,C1,0,0,C1,4,4,0
53346,9,CASH_OUT,1,C7,0,0,C7,1,2,0
53347,9,CASH_OUT,1,C1,0,0,C1,2,4,0
53348,9,CASH_OUT,1,C9,0,0,C1,1,0,0
53349,9,CASH_OUT,1,C1,0,0,C2,3,4,0
53350,9,CASH_OUT,1,C1,0,0,C1,4,5,0
53351,9,CASH_OUT,2,C1,0,0,C1,4,5,0
53352,9,CASH_OUT,2,C1,0,0,C7,8,6,0
53353,9,CASH_OUT,1,C1,0,0,C3,6,6,0
53354,9,CASH_OUT,1,C8,0,0,C1,2,3,1
53355,9,CASH_OUT,1,C1,0,0,C1,1,2,0
53356,9,CASH_OUT,1,C1,0,0,C7,3,1,0
53357,9,CASH_OUT,1,C7,0,0,C1,5,5,0
53358,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53359,9,CASH_OUT,2,C3,0,0,C7,4,5,0
53360,9,CASH_OUT,1,C1,0,0,C1,1,4,0
53361,9,CASH_OUT,1,C1,0,0,C7,5,5,0
53362,9,PAYMENT,1,C2,1,0,M1,0,0,0
53363,9,PAYMENT,1,C1,1,0,M1,0,0,0
53364,9,PAYMENT,1,C3,0,0,M7,0,0,0
53365,9,DEBIT,1,C3,1,1,C1,1,1,0
53366,9,PAYMENT,1,C5,1,1,M1,0,0,0
53367,9,CASH_OUT,1,C1,1,0,C1,2,2,0
53368,9,CASH_OUT,2,C1,2,0,C1,1,0,0
53369,9,TRANSFER,5,C1,0,0,C7,4,5,0
53370,9,PAYMENT,1,C9,1,0,M3,0,0,0
53371,9,CASH_IN,1,C4,1,2,C1,2,1,0
53372,9,CASH_OUT,2,C4,1,0,C4,0,2,0
53373,9,CASH_IN,1,C1,1,1,C1,4,4,0
53374,9,CASH_IN,2,C6,1,2,C1,3,2,0
53375,9,PAYMENT,1,C1,1,1,M1,0,0,0
53376,9,PAYMENT,1,C9,1,1,M1,0,0,0
53377,9,CASH_IN,1,C1,1,1,C1,0,0,0
53378,9,PAYMENT,1,C1,1,1,M2,0,0,0
53379,9,PAYMENT,1,C1,1,1,M1,0,0,0
53380,9,PAYMENT,1,C7,1,0,M9,0,0,0
53381,9,PAYMENT,1,C1,1,1,M1,0,0,0
53382,9,PAYMENT,1,C3,1,1,M6,0,0,0
53383,9,CASH_IN,1,C1,1,2,C7,0,2,0
53384,9,PAYMENT,1,C1,1,1,M1,0,0,0
53385,9,PAYMENT,1,C1,1,1,M1,0,0,0
53386,9,PAYMENT,1,C1,1,1,M4,0,0,0
53387,9,PAYMENT,1,C1,1,1,M2,0,0,0
53388,9,PAYMENT,1,C1,1,0,M7,0,0,0
53389,9,PAYMENT,1,C5,0,0,M5,0,0,0
53390,9,PAYMENT,1,C1,0,0,M1,0,0,0
53391,9,PAYMENT,1,C2,0,0,M6,0,0,0
53392,9,PAYMENT,1,C1,0,0,M5,0,0,0
53393,9,PAYMENT,1,C2,0,0,M1,0,0,0
53394,9,PAYMENT,1,C1,0,0,M1,0,0,0
53395,9,PAYMENT,1,C1,0,0,M1,0,0,0
53396,9,PAYMENT,1,C1,0,0,M1,0,0,0
53397,9,PAYMENT,1,C7,0,0,M8,0,0,0
53398,9,PAYMENT,1,C6,0,0,M1,0,0,0
53399,9,PAYMENT,1,C3,0,0,M1,0,0,0
53400,9,PAYMENT,1,C4,0,0,M1,0,0,0
53401,9,PAYMENT,1,C1,0,0,M9,0,0,0
53402,9,PAYMENT,1,C6,0,0,M1,0,0,0
53403,9,PAYMENT,1,C6,0,0,M3,0,0,0
53404,9,PAYMENT,1,C6,0,0,M7,0,0,0
53405,9,CASH_OUT,1,C5,1,0,C1,2,1,0
53406,9,CASH_OUT,2,C1,1,0,C1,1,4,0
53407,9,CASH_OUT,1,C5,2,2,C4,2,0,0
53408,9,TRANSFER,4,C1,2,0,C1,8,6,0
53409,9,TRANSFER,4,C2,0,0,C1,4,5,0
53410,9,TRANSFER,4,C1,0,0,C9,5,5,0
53411,9,TRANSFER,1,C7,0,0,C1,2,4,0
53412,9,TRANSFER,3,C9,0,0,C1,5,6,0
53413,9,TRANSFER,1,C2,0,0,C7,5,5,0
53414,9,TRANSFER,2,C4,0,0,C9,3,4,0
53415,9,TRANSFER,4,C6,0,0,C1,9,8,0
53416,9,TRANSFER,1,C6,0,0,C5,4,4,0
53417,9,PAYMENT,1,C1,1,0,M2,0,0,0
53418,9,PAYMENT,1,C1,0,0,M5,0,0,0
53419,9,PAYMENT,1,C1,0,0,M4,0,0,0
53420,9,PAYMENT,1,C1,0,0,M1,0,0,0
53421,9,CASH_OUT,1,C1,1,0,C1,1,0,0
53422,9,CASH_OUT,1,C9,1,0,C1,2,2,0
53423,9,CASH_IN,1,C1,1,2,C1,3,2,0
53424,9,CASH_OUT,3,C1,1,0,C1,5,6,1
53425,9,CASH_OUT,1,C9,0,0,C1,4,4,0
53426,9,CASH_OUT,2,C1,1,0,C1,1,2,0
53427,9,PAYMENT,1,C7,1,0,M1,0,0,0
53428,9,PAYMENT,1,C4,1,1,M1,0,0,0
53429,9,CASH_OUT,1,C1,2,2,C1,1,5,0
53430,9,CASH_IN,1,C1,1,2,C4,1,0,0
53431,9,CASH_OUT,1,C1,1,0,C2,1,2,0
53432,9,CASH_OUT,2,C1,0,0,C6,5,6,0
53433,9,CASH_OUT,2,C6,0,0,C1,6,6,0
53434,9,PAYMENT,1,C4,1,1,M1,0,0,0
53435,9,PAYMENT,1,C5,1,1,M7,0,0,0
53436,9,CASH_OUT,2,C5,1,0,C1,2,1,0
53437,9,DEBIT,1,C4,2,2,C1,1,1,0
53438,9,TRANSFER,3,C1,2,0,C1,5,6,0
53439,9,CASH_OUT,1,C4,1,0,C4,1,0,0
53440,9,CASH_OUT,2,C1,1,0,C6,0,2,0
53441,9,CASH_OUT,1,C1,2,2,C5,5,5,0
53442,9,PAYMENT,1,C8,2,1,M1,0,0,0
53443,9,PAYMENT,1,C1,1,1,M9,0,0,0
53444,9,PAYMENT,1,C1,0,0,M1,0,0,0
53445,9,TRANSFER,3,C1,0,0,C4,5,6,0
53446,9,CASH_OUT,1,C1,0,0,C9,2,1,0
53447,9,PAYMENT,1,C2,0,0,M9,0,0,0
53448,9,CASH_IN,1,C1,1,1,C2,5,5,0
53449,9,CASH_OUT,2,C1,1,0,C1,0,2,0
53450,9,TRANSFER,5,C1,1,0,C1,0,5,0
53451,9,CASH_IN,1,C1,1,1,C1,0,2,0
53452,9,PAYMENT,1,C1,2,2,M9,0,0,0
53453,9,PAYMENT,1,C9,2,2,M1,0,0,0
53454,9,CASH_OUT,1,C1,1,0,C1,2,0,0
53455,9,CASH_IN,1,C1,1,2,C4,2,4,0
53456,9,CASH_OUT,2,C9,1,0,C6,2,5,0
53457,9,CASH_OUT,1,C6,1,0,C1,1,0,0
53458,9,CASH_OUT,1,C1,0,0,C2,5,5,0
53459,9,CASH_OUT,2,C1,1,0,C2,1,0,0
53460,9,PAYMENT,1,C1,0,0,M7,0,0,0
53461,9,CASH_OUT,1,C5,1,0,C1,1,0,0
53462,9,CASH_OUT,2,C1,1,0,C1,0,2,0
53463,9,PAYMENT,1,C1,1,1,M1,0,0,0
53464,9,CASH_OUT,1,C6,1,0,C8,2,0,0
53465,9,DEBIT,1,C1,0,0,C8,2,2,0
53466,9,PAYMENT,1,C1,0,0,M1,0,0,0
53467,9,PAYMENT,1,C5,0,0,M5,0,0,0
53468,9,PAYMENT,1,C5,1,0,M2,0,0,0
53469,9,PAYMENT,1,C4,1,1,M1,0,0,0
53470,9,CASH_OUT,1,C7,1,1,C5,4,4,0
53471,9,PAYMENT,1,C1,1,1,M1,0,0,0
53472,9,CASH_OUT,1,C2,2,2,C1,1,1,0
53473,9,CASH_OUT,1,C4,1,0,C1,0,2,0
53474,9,CASH_OUT,1,C7,1,0,C6,1,1,0
53475,9,PAYMENT,1,C1,1,1,M1,0,0,0
53476,9,CASH_OUT,1,C6,4,3,C2,1,0,1
53477,9,CASH_OUT,1,C1,3,3,C1,3,1,0
53478,9,CASH_OUT,1,C1,3,2,C5,4,4,0
53479,9,CASH_OUT,1,C1,2,2,C1,4,5,0
53480,9,CASH_OUT,1,C2,2,0,C1,5,5,0
53481,9,CASH_OUT,1,C6,0,0,C5,1,1,0
53482,9,CASH_OUT,1,C1,0,0,C1,3,4,0
53483,9,CASH_OUT,1,C9,0,0,C1,3,4,0
53484,9,CASH_OUT,1,C2,0,0,C2,2,2,0
53485,9,CASH_OUT,1,C5,0,0,C1,4,5,0
53486,9,CASH_OUT,1,C1,0,0,C2,2,2,0
53487,9,CASH_OUT,1,C5,0,0,C1,5,5,0
53488,9,CASH_OUT,1,C5,0,0,C1,4,5,0
53489,9,CASH_OUT,1,C2,0,0,C1,9,9,0
53490,9,CASH_OUT,1,C1,0,0,C9,2,4,0
53491,9,CASH_OUT,1,C3,0,0,C2,2,0,0
53492,9,CASH_OUT,1,C1,0,0,C9,2,6,1
53493,9,CASH_OUT,1,C1,0,0,C2,1,1,0
53494,9,PAYMENT,1,C3,0,0,M2,0,0,0
53495,9,PAYMENT,1,C1,0,0,M7,0,0,0
53496,9,PAYMENT,1,C5,0,0,M1,0,0,0
53497,9,PAYMENT,1,C1,0,0,M1,0,0,0
53498,9,PAYMENT,1,C1,0,0,M9,0,0,0
53499,9,PAYMENT,1,C1,0,0,M1,0,0,0
53500,9,PAYMENT,1,C9,0,0,M1,0,0,0
53501,9,PAYMENT,1,C1,0,0,M1,0,0,0
53502,9,CASH_IN,1,C1,1,2,C2,0,0,0
53503,9,CASH_OUT,1,C1,1,0,C1,8,6,0
53504,9,PAYMENT,1,C1,1,0,M1,0,0,0
53505,9,PAYMENT,1,C2,0,0,M1,0,0,0
53506,9,CASH_OUT,2,C2,1,0,C1,3,4,0
53507,9,CASH_OUT,1,C1,0,0,C1,0,5,0
53508,9,PAYMENT,1,C9,0,0,M8,0,0,0
53509,9,PAYMENT,1,C1,1,1,M1,0,0,0
53510,9,CASH_OUT,2,C1,1,0,C1,2,2,0
53511,9,CASH_OUT,1,C1,1,0,C1,1,0,0
53512,9,CASH_OUT,2,C2,1,0,C3,1,1,0
53513,9,PAYMENT,1,C1,2,2,M1,0,0,0
53514,9,CASH_IN,1,C5,1,1,C3,2,1,0
53515,9,PAYMENT,1,C5,1,1,M4,0,0,0
53516,9,TRANSFER,3,C9,1,0,C9,5,6,1
53517,9,PAYMENT,1,C1,1,1,M1,0,0,0
53518,9,TRANSFER,4,C8,1,0,C1,1,3,0
53519,9,CASH_IN,1,C1,1,2,C9,4,5,0
53520,9,CASH_OUT,1,C9,1,0,C1,1,0,0
53521,9,CASH_OUT,1,C6,0,0,C1,1,0,0
53522,9,PAYMENT,1,C1,0,0,M2,0,0,0
53523,9,TRANSFER,5,C1,1,0,C1,2,5,1
53524,9,CASH_IN,1,C1,1,2,C1,1,5,0
53525,9,CASH_OUT,2,C6,1,0,C2,0,2,0
53526,9,CASH_OUT,1,C1,1,0,C2,1,1,0
53527,9,PAYMENT,1,C2,2,2,M9,0,0,0
53528,9,PAYMENT,1,C3,1,0,M1,0,0,1
53529,9,PAYMENT,1,C1,1,1,M1,0,0,0
53530,9,CASH_OUT,1,C7,1,0,C2,0,1,0
53531,9,CASH_OUT,1,C5,0,0,C1,1,0,0
53532,9,PAYMENT,1,C9,0,0,M7,0,0,0
53533,9,CASH_OUT,2,C8,2,1,C1,2,5,0
53534,9,TRANSFER,5,C6,1,0,C5,0,5,0
53535,9,PAYMENT,1,C1,1,0,M6,0,0,0
53536,9,PAYMENT,1,C1,0,0,M7,0,0,0
53537,9,PAYMENT,1,C8,0,0,M5,0,0,0
53538,9,PAYMENT,1,C1,0,0,M1,0,0,0
53539,9,PAYMENT,1,C4,0,0,M1,0,0,0
53540,9,PAYMENT,1,C6,0,0,M1,0,0,0
53541,9,PAYMENT,1,C8,0,0,M1,0,0,0
53542,9,PAYMENT,1,C1,0,0,M1,0,0,0
53543,9,PAYMENT,1,C1,0,0,M4,0,0,0
53544,9,PAYMENT,1,C1,0,0,M1,0,0,0
53545,9,PAYMENT,1,C3,0,0,M1,0,0,1
53546,9,PAYMENT,1,C1,0,0,M8,0,0,0
53547,9,PAYMENT,1,C8,0,0,M2,0,0,0
53548,9,PAYMENT,1,C5,0,0,M5,0,0,0
53549,9,PAYMENT,1,C5,0,0,M2,0,0,0
53550,9,PAYMENT,1,C2,0,0,M2,0,0,0
53551,9,PAYMENT,1,C7,0,0,M6,0,0,0
53552,9,PAYMENT,1,C3,0,0,M1,0,0,0
53553,9,PAYMENT,1,C1,0,0,M1,0,0,0
53554,9,CASH_IN,1,C1,1,2,C2,0,2,0
53555,9,CASH_OUT,2,C3,1,0,C6,0,5,0
53556,9,CASH_OUT,1,C2,1,0,C5,4,5,0
53557,9,CASH_OUT,1,C1,0,0,C1,6,6,0
53558,9,CASH_OUT,2,C9,0,0,C1,5,5,0
53559,9,CASH_OUT,2,C2,0,0,C1,3,5,0
53560,9,CASH_OUT,1,C1,0,0,C9,2,5,0
53561,9,CASH_OUT,1,C1,0,0,C6,3,5,0
53562,9,CASH_OUT,1,C1,0,0,C1,5,5,0
53563,9,CASH_OUT,1,C2,0,0,C2,9,9,0
53564,9,CASH_OUT,2,C2,0,0,C6,5,6,0
53565,9,CASH_OUT,1,C1,0,0,C7,4,5,0
53566,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53567,9,CASH_OUT,1,C1,0,0,C1,4,5,0
53568,9,CASH_OUT,1,C2,0,0,C6,2,5,0
53569,9,CASH_OUT,1,C8,0,0,C1,2,3,0
53570,9,CASH_OUT,1,C1,0,0,C2,4,4,0
53571,9,CASH_OUT,1,C1,0,0,C1,4,5,0
53572,9,CASH_OUT,1,C1,0,0,C1,4,4,0
53573,9,CASH_OUT,1,C1,0,0,C1,2,2,0
53574,9,CASH_OUT,1,C7,1,0,C8,1,5,0
53575,9,PAYMENT,1,C6,1,1,M1,0,0,0
53576,9,CASH_OUT,1,C1,1,0,C1,4,4,0
53577,9,PAYMENT,1,C7,1,1,M1,0,0,0
53578,9,CASH_IN,1,C6,1,1,C2,1,0,1
53579,9,CASH_OUT,1,C9,2,2,C8,1,2,0
53580,9,TRANSFER,2,C1,2,1,C9,1,0,0
53581,9,PAYMENT,1,C1,2,2,M1,0,0,0
53582,9,PAYMENT,1,C1,1,1,M1,0,0,0
53583,9,PAYMENT,1,C9,0,0,M1,0,0,0
53584,9,CASH_OUT,2,C1,0,0,C1,4,5,0
53585,9,PAYMENT,1,C4,1,1,M1,0,0,0
53586,9,PAYMENT,1,C4,1,1,M2,0,0,0
53587,9,CASH_IN,1,C7,1,2,C1,1,0,0
53588,9,TRANSFER,5,C3,2,0,C1,8,6,0
53589,9,PAYMENT,1,C1,1,1,M6,0,0,0
53590,9,CASH_OUT,1,C1,1,0,C1,1,0,0
53591,9,CASH_OUT,1,C5,1,0,C4,2,4,0
53592,9,CASH_OUT,2,C1,1,0,C2,1,0,0
53593,9,PAYMENT,1,C2,0,0,M6,0,0,0
53594,9,TRANSFER,4,C1,2,0,C9,2,4,0
53595,9,PAYMENT,1,C1,0,0,M2,0,0,0
53596,9,PAYMENT,1,C1,1,1,M1,0,0,0
53597,9,PAYMENT,1,C1,1,0,M1,0,0,0
53598,9,PAYMENT,1,C3,0,0,M1,0,0,0
53599,9,PAYMENT,1,C1,0,0,M1,0,0,0
53600,9,PAYMENT,1,C1,2,1,M7,0,0,0
53601,9,CASH_OUT,1,C1,3,3,C1,0,1,0
53602,9,PAYMENT,1,C1,3,3,M3,0,0,0
53603,9,CASH_OUT,3,C1,1,0,C9,4,4,0
53604,9,CASH_IN,1,C6,1,1,C1,2,1,0
53605,9,PAYMENT,1,C2,1,1,M5,0,0,0
53606,9,PAYMENT,1,C1,1,1,M1,0,0,0
53607,9,PAYMENT,1,C8,3,2,M9,0,0,0
53608,9,CASH_OUT,2,C2,1,0,C9,1,4,0
53609,9,CASH_OUT,1,C9,1,0,C1,2,4,0
53610,9,CASH_OUT,2,C1,0,0,C4,2,4,0
53611,9,CASH_IN,2,C1,1,2,C1,2,0,0
53612,9,PAYMENT,1,C1,3,2,M2,0,0,0
53613,9,PAYMENT,1,C1,2,2,M9,0,0,0
53614,9,CASH_OUT,1,C1,2,2,C3,0,1,0
53615,9,TRANSFER,4,C1,2,0,C1,1,3,0
53616,9,CASH_IN,2,C1,1,2,C2,2,0,0
53617,9,CASH_OUT,3,C5,1,0,C1,1,4,0
